Id,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,Class
8959,0.337295,-0.302907,0.695996,1.279620,0.421259,0.142259,0.532308,0.131270,0.254470,0.120117,0.485128,0.605555,0.100305,0.751416,1
8960,5.435628,4.318335,3.342268,3.474958,0.725121,0.245344,-0.341573,-0.670505,0.184853,0.584937,2.291679,2.901357,2.647384,4.897480,0
8961,1.429599,1.710896,4.532825,1.727260,1.918145,3.121543,1.540243,2.595676,2.883980,2.588142,2.299293,2.753717,1.737205,1.968775,0
8962,-0.615859,-0.814774,-0.289659,-1.249588,-0.269920,-0.078914,-0.908643,-0.214366,-0.332004,-0.714078,-0.835243,-0.252673,-0.225023,-0.199350,0
8963,0.893826,1.544175,1.208112,1.155772,0.593248,0.959992,0.549746,0.191616,0.794113,1.265066,0.307160,0.337926,0.325941,0.193716,1
8964,-0.130628,1.318586,-0.053937,-0.423900,0.872155,0.492465,0.444098,-0.292034,0.624744,-0.093986,-0.169033,-0.428606,-0.224291,-0.674643,0
8965,-0.240054,-0.549409,-0.219776,-0.877874,-1.110754,-0.460400,-1.101579,-0.537925,-0.928505,0.002322,-0.450842,-0.705616,-0.370955,-0.967889,1
8966,-2.633508,-1.417578,-2.176132,-1.545642,-0.450765,-0.762380,0.146257,-0.825067,-0.084092,-1.260358,-1.739198,-1.964076,-2.080561,-2.492644,0
8967,-2.228688,0.256368,-1.319485,-0.079463,-0.360591,0.547746,0.032170,-0.622292,-0.027593,-0.290973,-1.733021,-1.384818,-2.092785,-2.435613,1
8968,-0.972721,0.006466,-1.341861,-0.638489,-1.369534,-0.250287,0.089997,0.173580,-0.021709,-1.018573,-0.226584,-1.195605,-0.447590,-0.639542,0
8969,1.205174,1.094059,-0.011339,-0.558181,0.371690,0.149923,1.790713,1.033478,2.124116,1.089334,1.064662,0.716507,0.678824,0.781461,1
8970,-0.228220,-0.611317,-0.541761,-0.612298,-0.346012,0.076027,-1.098108,0.530786,0.291720,0.129310,-0.103470,0.463192,0.134837,0.453917,0
8971,-0.332368,-0.523023,-0.524767,-0.365309,0.301499,-0.666785,-0.808283,-0.206499,-0.152214,0.127137,0.250317,-0.457261,0.027443,-0.348498,0
8972,0.262735,-1.972702,-0.754383,-1.637496,-0.949380,-0.322459,0.154897,0.439880,1.303990,0.604308,0.911892,0.180359,1.214373,0.660856,0
8973,-0.199008,-0.364049,-0.023479,-0.289230,0.492696,0.644925,0.410350,1.167440,0.231575,0.018588,0.778308,0.139360,1.030174,0.332380,0
8974,-2.009400,0.336980,-2.018111,-0.748187,-1.048708,-0.573178,-0.708614,-1.360227,-2.068785,-3.408639,-2.423299,-2.062866,-2.231494,-2.174962,0
8975,0.774135,0.065297,-0.187226,-0.894924,0.229741,0.929637,0.435732,1.104596,0.306281,1.126472,-0.194440,0.392792,0.334974,0.582554,0
8976,2.724819,2.087637,4.085471,4.099850,4.932443,4.414120,4.050467,3.713117,4.290899,4.096107,3.680348,4.096925,2.911980,2.126717,1
8977,0.714992,0.617208,0.249927,0.274673,0.461618,-2.205446,0.950534,0.144732,-0.409829,-0.656883,0.242150,-0.037644,-0.384803,-0.624003,0
8978,0.212471,0.531869,-0.129850,0.316773,-0.319827,-0.315346,-0.460133,-1.074818,-0.982421,0.839313,-0.051225,-0.224704,0.048253,-0.109342,1
8979,-0.949745,-1.288397,-0.497250,-1.257283,-0.806273,-0.052560,-1.313737,-0.184325,-1.089777,-0.449748,-0.070648,-1.359880,-1.190126,-0.660137,0
8980,-0.580749,-0.928059,-1.052309,-1.210167,-0.415976,-0.151708,-0.283985,0.417080,-0.227240,0.173946,0.120746,-0.412346,-0.538706,-0.402257,1
8981,0.040628,-0.282694,0.273627,-0.391514,1.296608,0.990211,1.576116,0.285644,0.370444,0.269362,0.940514,0.159949,0.297311,0.320530,1
8982,-0.454864,-1.734686,1.082977,0.715827,-0.660959,0.761498,0.113509,0.760760,0.409466,0.010673,0.181596,0.818480,0.626197,-0.416692,0
8983,0.795525,0.358994,0.087697,0.589738,0.635721,0.859000,0.577663,-0.649965,0.242793,1.769657,-0.094274,0.784855,-0.044280,0.466943,0
8984,-0.489498,-1.145037,-0.422807,-0.396038,-0.597827,-1.033221,-1.207618,-0.038813,-0.296428,-1.227008,0.543152,-0.081425,-0.592587,-0.615762,1
8985,-1.011239,0.266318,0.043429,0.011862,-0.847480,0.535021,2.280904,0.125316,0.883391,-0.786107,-0.651591,-0.184283,-2.078769,-1.525945,1
8986,-0.699297,-1.044082,-0.015821,-0.680152,-0.213262,-0.039231,-0.854632,0.224794,-0.149372,-0.674777,0.034556,-0.030343,0.430472,-0.579521,0
8987,-0.754573,1.137744,-0.969756,-0.239403,-0.362785,-1.044392,-0.818575,-0.689649,-1.432180,-1.768548,-1.047955,-1.401984,-0.772251,-0.608007,0
8988,3.710154,3.721911,0.790826,2.017010,-1.031839,-1.505709,0.224313,-0.861644,-0.853545,-1.108922,0.519623,0.995087,1.643623,2.692689,0
8989,-0.384573,-0.741144,-0.218228,-0.535926,0.549941,0.021118,-0.111674,-0.522136,-0.309572,-0.441374,0.416315,-0.101856,-0.169624,-0.505602,0
8990,-0.163991,0.060999,-0.384873,-0.418211,-0.492944,-0.124271,0.845736,-0.763553,-0.389581,-0.319085,0.305780,-0.293490,-0.276477,-0.760429,1
8991,-0.897199,-0.027407,-0.319825,-1.044074,-0.691038,-0.432858,-0.601939,1.275599,0.987818,0.616870,-0.038908,0.046813,0.052640,-0.037755,0
8992,-1.513411,-0.788406,-1.128211,-0.539190,0.400204,-0.032136,-0.334100,-0.457124,-0.382525,-0.540239,-0.577781,-1.028020,-1.498540,-1.183688,0
8993,-0.134218,0.653366,0.330273,0.398997,-0.208891,-0.258532,-0.881266,-0.902778,-0.997087,-0.624755,0.064201,-0.481091,0.371291,-0.446012,1
8994,0.038568,-0.756325,-0.063325,-0.875836,-0.775186,-0.171866,-0.433416,0.482947,0.382890,-0.520116,0.711177,-0.135516,-0.355156,-0.362987,0
8995,-0.416648,-0.875781,0.324857,-0.086979,0.598803,0.757695,1.152953,-0.443235,-0.465167,-0.204775,-0.045224,-0.190415,-0.853060,-0.652827,1
8996,0.384717,-0.952868,-0.588785,-1.154887,-0.612579,0.208484,-0.581301,-0.009932,-0.410604,0.298113,-1.658062,-1.256557,-0.327424,-0.717011,0
8997,-0.871813,-0.597711,-0.500824,-1.431009,-0.371111,-0.083943,-0.805019,-1.532678,-1.397092,-1.122708,-0.613025,-0.594651,0.136252,-0.772213,1
8998,-2.256708,1.173614,-1.906378,0.411173,0.078762,-0.030109,-0.942918,-2.274088,-2.512696,-1.950657,-3.113171,-2.522182,-3.276616,-2.882363,0
8999,-0.688023,0.635200,-1.108118,-0.440901,-0.291601,0.177305,-0.732068,-0.521598,-0.701537,-0.420495,0.789299,-0.814370,-0.239218,-1.031602,0
9000,0.452749,1.756069,0.637301,2.038641,0.814023,0.375691,0.580883,-0.273579,-0.337610,0.438007,0.195673,0.010209,-0.266325,-0.579772,1
9001,0.315794,0.722897,-0.171217,0.378916,0.779905,0.070836,1.199555,0.017938,0.416727,-0.356408,0.014622,-0.817501,-1.193014,-0.560507,1
9002,-0.413850,-0.390556,0.197786,-0.796386,-0.835672,-0.093548,0.181327,0.544948,0.107841,0.768646,0.480825,0.378601,-0.083948,-0.264962,0
9003,-0.450525,-0.216758,-0.817254,-0.771445,0.068534,-0.314238,-0.823359,-1.042009,-0.238588,-0.181563,-0.175327,0.003500,0.001439,-0.353674,1
9004,-0.449641,-0.227920,-0.634329,0.249143,0.176850,-0.387049,0.079873,-0.382853,-0.422894,-1.280400,-0.582507,-1.016730,-0.474222,-0.663530,0
9005,0.677316,0.497366,0.186181,-0.324311,-1.608870,-0.547190,-1.080620,-1.233864,-1.367311,-0.645294,-0.029730,0.393367,0.292486,0.523826,0
9006,-0.042654,-0.362839,-0.632718,-0.730333,-0.693449,-0.534633,-0.890958,0.223195,-0.314925,-0.415423,-0.508961,0.612986,-0.463402,-0.179263,1
9007,0.610000,0.558220,0.635493,0.364480,-0.175770,0.150822,0.288905,0.693262,0.809022,1.067837,0.258745,0.243107,0.757664,0.652239,1
9008,0.282188,0.187828,-0.031818,-0.090401,-0.882242,-0.312753,0.054262,-0.028208,-0.314427,0.015284,-0.430165,-0.633553,-0.208875,0.407036,1
9009,0.523408,0.901273,0.228073,0.072980,0.448292,-0.209433,1.460681,-0.348675,0.178860,-0.132323,0.440377,0.650419,0.563358,-0.029735,1
9010,0.402074,-0.597917,0.639841,-0.796248,0.879468,0.398466,1.641548,0.670701,0.616795,0.613006,0.953670,0.422270,0.324909,0.710276,1
9011,-0.429807,0.049396,0.034230,0.168490,0.033090,0.532601,-0.120531,-0.307976,-0.306261,-0.192957,-0.282674,-0.249300,-0.483626,-0.375149,0
9012,-0.332974,-0.286073,0.067561,0.368708,-0.298315,0.023591,-1.267033,-0.476806,-0.814609,-1.175887,-0.063787,-0.969566,-0.168187,-0.752582,0
9013,-0.162259,-0.154866,0.299795,-0.467966,-1.307303,-0.473569,-1.158734,-0.998910,-1.489864,-1.033659,-1.156473,-0.003117,-0.666201,-0.163873,0
9014,-0.862155,-0.414130,-1.160095,-0.784410,-0.400457,-0.631382,-1.407160,-0.134604,-0.008134,-0.463316,0.297996,-0.372491,-0.657969,0.018201,1
9015,-1.477344,-0.412572,-1.163101,-1.162470,0.572218,0.076995,-0.504265,0.033150,0.987366,0.376777,-0.238646,-0.941714,-0.023029,-1.196857,0
9016,2.823819,3.133190,4.901689,5.048199,6.354682,7.335159,5.029374,5.219293,5.770186,5.912919,4.754829,4.941474,3.281981,2.513532,0
9017,-0.548004,-0.500436,-1.420842,-0.837214,-0.531094,-1.689298,-0.946706,1.094942,0.954133,0.011767,0.230696,-0.271114,-0.256965,-0.437329,1
9018,0.737157,1.626262,0.509839,1.567422,0.986740,2.108329,0.584019,-0.150726,0.836304,1.303913,0.110548,0.293640,0.281960,0.688409,1
9019,-0.732600,-1.351488,0.135465,-0.755620,-0.007471,0.806603,0.735126,0.661106,0.734138,0.185818,0.690284,0.386972,0.241507,-0.388184,0
9020,0.026385,-0.138735,-0.073860,-0.595381,0.361720,0.112251,-0.415327,0.078779,0.275608,0.652815,0.423578,-0.179017,0.185349,-0.434872,0
9021,-0.457894,0.304549,-0.816614,-0.949104,-0.398000,0.407552,0.926722,0.719960,0.497076,0.718740,0.370053,-0.100866,-0.483817,-0.790762,0
9022,1.867738,0.941951,3.130491,3.132341,2.923840,2.718690,2.346410,3.097339,3.569738,2.371419,0.604520,2.287485,1.041858,0.956644,1
9023,0.553890,-0.218548,1.083361,0.194850,-0.557263,-1.098634,0.206888,0.293818,0.749365,0.097050,0.629378,0.059632,0.434059,0.029238,1
9024,0.974599,-0.986205,0.032364,-0.892839,0.118058,0.925954,0.875121,-0.225075,0.406724,0.623995,1.145335,0.715005,0.767718,0.903388,1
9025,3.182098,2.592523,1.132538,1.382314,0.332379,-0.054346,-1.039919,0.247368,-0.373080,-0.759369,0.866387,0.593527,1.064585,2.412445,0
9026,-0.812323,-1.104598,-1.236703,-1.553833,0.147498,0.348224,1.177690,0.006785,0.374343,-1.302379,-1.454931,-0.457468,-0.500933,-1.019251,1
9027,1.067673,-0.033511,0.904250,-0.285751,0.411077,0.550766,1.664172,1.005757,1.462547,-0.102550,1.324927,1.499175,1.110433,1.545616,1
9028,-0.185052,-0.649846,-1.540938,-0.138259,1.005422,0.954884,0.515919,0.518445,0.414253,1.136052,-0.057334,-1.774936,-0.030747,-0.873754,1
9029,-0.961209,-0.037043,-0.846390,0.795157,0.125376,0.578469,1.164559,-0.493868,0.391644,1.088970,-0.048816,-0.282152,0.086363,-0.793412,1
9030,-0.361335,-0.258102,0.107678,-0.353106,-0.295229,-0.213375,-1.631839,-1.120749,-1.095657,-0.459905,-0.092927,-0.762375,-0.163438,-0.674125,1
9031,-0.638590,0.408770,0.661961,1.071542,0.807166,0.001691,-0.300637,-0.587166,-0.424882,-0.799111,0.126140,-0.617330,-0.441463,-0.246634,0
9032,-0.046266,0.861858,-0.340719,-0.306027,0.199441,-0.017928,-0.183125,-0.448022,-0.316738,-0.363688,0.445718,-0.163247,-0.038999,-0.507145,0
9033,-0.472636,-0.524801,-0.588594,-0.839016,-1.033119,-1.171264,-0.284396,0.059693,-0.725523,-0.364636,-0.451390,-0.901183,-0.903939,-0.663246,1
9034,0.424363,-0.160182,0.849250,0.709568,0.689053,1.188158,0.303058,1.797226,0.109449,1.332810,1.118964,0.789073,0.523340,0.647063,0
9035,3.871595,0.963428,2.136455,0.933942,-0.821647,-2.060446,0.087156,-1.699213,-1.075318,0.086187,3.304309,3.279870,4.206948,4.558410,0
9036,0.089973,-1.035769,0.128045,-0.635943,1.173966,1.082074,0.710448,0.285072,0.207027,0.926665,0.925459,0.151846,1.399127,1.281617,1
9037,-0.453385,-0.768948,-0.057930,-1.046349,-0.964552,-0.419047,0.466779,-0.278577,-0.016451,0.772635,-0.053383,0.086324,-0.284331,0.196790,0
9038,0.305163,-0.330490,1.005059,-0.016284,0.261318,0.004624,0.003272,1.075287,0.365946,-0.338964,0.040382,1.024358,0.017083,0.595038,0
9039,0.438859,0.440377,0.105888,-0.153186,-0.494538,-0.334512,0.785175,0.158105,0.403976,-0.161884,-0.662630,-0.869880,-0.404103,-0.059479,0
9040,-0.417929,0.119389,-0.011393,-1.057225,-0.230791,-0.003790,-0.657614,-0.014553,-0.534539,-0.541801,-0.143015,-0.687366,-0.454525,0.084616,1
9041,0.294631,0.535975,-0.550959,-0.509077,-0.560353,-1.914885,-1.498125,-1.910187,-1.346378,-0.571146,-1.194053,-0.807056,0.107695,0.127038,1
9042,-0.712105,0.273487,-0.534432,-0.411434,-0.528041,-0.331889,-0.675561,-0.869421,-0.481235,-0.997334,-0.543434,-1.218316,-1.237746,-1.085255,0
9043,-0.607102,-1.234162,-0.694913,-1.364233,-0.579433,-0.098658,-1.021766,0.058794,-0.550688,-0.967502,-0.768813,-0.104253,-1.130601,-0.643101,1
9044,2.221287,-1.122849,-0.215966,-0.963948,-1.097784,-1.343004,0.333972,1.260377,2.357172,1.985373,4.183036,3.045910,5.225040,3.579156,1
9045,0.201117,-0.467094,-0.005077,0.036696,-0.213956,-0.937786,-1.864469,-1.879614,-0.730573,-1.253137,-0.844086,-0.577649,-0.241347,-0.357811,1
9046,0.301223,-0.683470,-0.973795,-1.637427,-0.625179,0.594966,1.266253,1.007499,0.568174,-0.182424,-1.528150,0.533823,0.419755,0.881319,1
9047,0.262580,0.628336,-0.154491,-0.149829,0.228375,1.076219,-0.315868,-0.382644,0.757785,0.276129,-0.799647,-0.412865,-0.165344,-0.284849,0
9048,-0.243115,-0.187414,-0.641032,-0.636576,-0.305650,0.108770,0.641922,-0.398358,-0.244099,-0.335438,-0.483071,0.016748,-0.828798,0.607352,0
9049,-1.702854,-0.476940,-1.243238,-0.285982,-0.106079,-0.357150,-0.203768,-0.616974,-0.850723,-0.782950,-0.874558,-1.682167,-0.514369,-0.731027,0
9050,-0.139201,0.900421,-0.203493,-0.052015,1.322627,0.518641,1.098763,0.543896,-0.302876,0.029282,0.735194,0.037573,0.151844,0.478484,1
9051,-0.946271,-0.906324,-1.080463,-1.898419,0.714225,-0.116565,0.691641,0.216609,0.226256,-0.311825,-0.006467,-0.933803,0.032095,-0.032258,0
9052,-0.109560,1.151907,-0.469428,-0.100873,0.096517,-0.953899,-0.259839,-0.786180,-0.148035,-0.472220,-0.083585,-0.265728,0.726690,0.188087,1
9053,0.103179,-0.084812,0.464364,0.741721,-0.178033,0.113240,0.856282,-0.025453,0.703226,0.803010,-0.125229,-0.005649,0.489659,-0.364587,1
9054,0.029145,0.238522,-0.284618,0.349229,-0.709000,-0.675377,-0.382318,-0.219727,-1.007781,-0.556707,-0.048562,-0.340380,-0.030621,-0.132554,0
9055,-0.642859,-0.431206,-0.680296,-0.801803,-0.555413,-1.243761,-1.549382,-1.288867,-1.122034,-0.567533,-0.268383,-1.714926,-0.650940,0.048434,0
9056,0.074416,-0.256666,-0.067148,-0.189385,-0.163468,-1.002500,-1.256215,-0.330923,-0.726716,0.137635,-0.866944,-0.530476,0.130325,0.208422,1
9057,-0.063570,-0.097124,0.263536,-0.072908,-0.362712,-0.907622,-0.403298,0.158737,-1.263862,0.366073,0.379453,0.154393,-0.492971,0.428000,1
9058,-0.055964,0.467367,0.154598,-0.388512,-0.578388,-0.023626,0.600102,-0.241937,-0.243667,-0.377282,-0.187856,-0.116363,-0.364533,-0.099728,0
9059,1.089407,1.500360,0.333428,-0.082213,0.400625,0.718526,0.807093,0.050134,0.778917,-0.250521,0.688628,1.360508,0.857412,1.020096,1
9060,-1.670744,-0.082234,-1.403829,-0.592285,-0.336813,-0.025909,-0.149973,-0.392513,-2.259548,-0.672266,-1.675454,-1.408294,-2.173419,-1.652523,1
9061,-0.664932,-0.079411,-0.957357,-1.098133,-0.036423,-0.835259,-1.513937,-0.087574,-0.373654,0.309941,0.083197,-0.562928,-0.214653,0.151293,0
9062,-0.439845,0.052208,-0.839446,-0.057093,-0.676818,-0.897644,-0.065345,0.554835,-0.885949,-1.306549,-1.005097,-1.092952,0.025842,-0.626478,0
9063,0.170723,-0.141951,-0.390651,-0.828555,-0.132773,-0.090327,-0.735209,0.457756,0.735181,-0.061490,0.816841,-0.015185,0.119423,-0.091555,1
9064,-1.153770,1.156149,0.165901,0.422708,2.617098,1.729198,1.342805,1.010037,0.547958,-0.297555,0.463209,-0.620644,-0.681570,-1.194471,0
9065,-0.737250,-1.027336,-0.614825,-0.668191,-0.250052,-1.039636,-1.572222,0.913171,0.206540,-0.762172,0.451792,0.321051,-0.364288,-0.328691,1
9066,0.509023,-0.391349,-0.235124,-0.567901,-0.444223,-0.431428,0.101825,-0.474948,0.031420,0.815768,-0.107637,0.307397,-0.334778,0.245200,0
9067,-2.241290,-0.816051,-2.493443,-1.221588,-0.626956,-0.526395,0.304439,-0.035970,0.045895,-1.163104,-1.198496,-1.977369,-1.534739,-1.571529,0
9068,-1.226712,0.317317,-1.844965,-0.330288,-0.174334,-0.158575,-1.084996,-0.653344,-1.322006,-1.582905,-1.638271,-2.173039,-1.267825,-1.824828,0
9069,-0.040272,-0.100253,-0.032870,-0.444099,-0.621891,-0.644372,-0.262393,-0.409963,-0.451710,-1.404786,-0.044161,-0.219751,-0.675558,-0.425323,1
9070,0.122002,0.043082,0.257152,0.116008,-0.321166,-0.367566,-0.226689,0.168003,0.118371,0.247670,0.273392,0.325982,0.137023,0.087835,1
9071,0.122571,-0.244963,0.070465,0.677090,0.440848,0.732924,-0.842825,0.319655,0.828563,-0.043287,0.054931,-0.389624,-0.048341,0.160764,0
9072,-1.034470,-0.524776,-0.215444,-0.575185,-1.117631,-1.182575,-1.821302,-0.316842,-0.210976,0.058913,-0.257688,-0.572201,-0.988897,-0.219792,1
9073,-0.456144,-0.393748,0.186404,-0.580846,-0.498105,-0.361461,0.983204,-0.000576,-0.217130,-0.827604,0.027616,-0.005972,-0.331931,0.082246,1
9074,-0.681024,-1.345791,-0.495475,-0.663433,-0.979816,0.042874,-0.639717,0.236638,-0.551512,-0.247238,-0.173532,-0.868274,-0.279537,-0.751341,0
9075,-0.231636,-1.399811,-0.473456,-0.298571,-0.233083,0.446432,0.189280,0.659089,0.614040,0.329157,-0.097539,-0.408074,-0.178451,-0.673995,0
9076,-0.103050,-0.073388,-0.333601,-0.910941,-0.061561,0.608521,0.615144,-0.389466,-0.037532,-0.508576,-0.575863,-0.608907,-0.573077,-0.003649,0
9077,-1.133025,-0.141136,-0.642748,-0.072583,-0.208160,0.321916,0.974928,0.198138,0.071907,-0.568565,-0.272794,-0.601021,-1.387786,-0.788207,1
9078,0.330984,-0.802868,0.410111,-0.875477,-0.224390,-0.703473,-0.246455,-0.055388,-0.243106,0.146470,-0.060251,0.219544,-0.143084,-0.177760,1
9079,-0.089173,0.319407,0.430629,0.250353,0.961457,-0.709192,-0.670437,-0.539205,-0.795522,0.083434,-0.613255,0.288644,-0.296256,-0.384609,1
9080,-0.979887,-1.268844,-0.688155,-0.950903,-1.472036,-0.336101,0.004575,0.020622,0.282708,0.439204,-0.155310,-0.442432,-1.189660,-0.626789,0
9081,-0.551591,-1.208831,-0.355398,0.215186,-0.485888,0.246218,-0.795382,-0.308587,-0.073294,-0.037896,0.249871,-0.865106,-0.193270,-0.511921,0
9082,-0.131181,0.468775,-0.038843,0.560873,-0.066152,0.946465,0.271793,-0.057397,0.412606,0.296874,0.130389,-0.451169,-0.752536,-0.111296,0
9083,0.516686,0.023734,1.021988,1.154223,-0.858571,-0.006250,-0.579115,0.683492,0.466016,-0.805969,-0.310260,0.609606,-0.622612,0.093456,1
9084,0.759209,0.584643,0.421306,0.595321,-0.201158,0.649991,-0.716070,-0.790102,-0.860594,-0.062533,-0.054050,-0.060659,0.734000,1.058165,0
9085,0.878281,-0.716361,-0.031093,0.824128,0.418805,-1.155613,-1.165756,-1.737165,-1.100097,-0.465317,-0.177899,-0.222043,-0.538094,0.639519,1
9086,0.065748,-0.925065,0.205539,0.401572,0.011547,0.576732,0.066769,-0.224083,-0.162622,0.058934,-0.080747,-0.391362,-0.192833,-0.488132,0
9087,1.269606,1.292083,3.874667,1.842202,1.465620,3.135347,1.349543,1.555458,1.484891,2.098542,1.853409,1.812023,1.142475,1.152924,0
9088,0.594628,0.716099,0.182750,0.671580,0.756432,0.805411,1.537408,0.425685,-0.229817,0.452682,-0.078687,0.124546,-0.353267,-0.302355,1
9089,3.617163,2.366429,1.840106,1.735909,-0.035468,-0.342829,-0.728921,-1.803737,-1.674924,-1.469563,0.919451,1.418621,2.046295,2.463609,0
9090,0.209332,0.651578,1.108914,0.833929,0.638563,-0.429806,-0.196997,-1.221073,-0.299572,-1.773340,-1.585135,-0.005302,-1.584654,-0.114418,1
9091,-0.675885,0.005867,-1.316770,-0.493557,-0.365705,-0.460200,-1.030497,-0.032408,-0.139800,-0.618734,-0.507401,-0.492088,0.171349,-0.357579,1
9092,0.996051,0.373090,1.162938,1.013820,-1.029989,-0.773557,-0.363889,-0.278704,0.335729,0.793189,0.831252,0.731108,0.923843,1.447315,1
9093,-0.236086,0.516645,-0.801975,-0.627873,-0.621842,-0.198452,0.743239,-0.897229,-0.621091,-0.474574,-0.256767,-0.416002,-0.917076,-0.309120,0
9094,-0.299462,-0.632063,1.040081,-0.538561,-0.113074,0.020230,0.814187,0.986779,0.914801,1.042010,0.474242,0.924664,-0.369678,0.320883,0
9095,-0.783287,-1.163236,-1.710864,-0.405542,-1.289671,-1.340566,-0.645899,-0.993142,-0.710409,-0.172403,-1.254087,-1.090862,-0.277050,-0.347133,1
9096,0.872186,0.796064,0.067985,0.348427,0.469819,0.393201,1.136186,0.493019,0.882484,0.154316,1.506734,0.884830,1.181511,0.122985,1
9097,-0.224443,0.480751,1.648959,-0.279188,-0.507784,0.290978,-1.597778,-0.240000,-0.048810,0.478081,-1.447405,0.351986,0.097904,0.443170,0
9098,-0.390397,1.366046,0.045463,0.227506,0.596176,0.374783,-0.098748,0.646595,0.745661,0.713673,0.348263,-0.120237,-0.147133,-0.324495,0
9099,-0.485494,-1.197490,-0.795922,-1.346061,-0.463117,-0.465976,-0.855668,-1.260448,-1.163187,-0.756939,-0.527216,-0.990976,0.263242,-0.414212,0
9100,-0.508205,-0.568218,-0.043889,-0.012405,0.283993,-0.150162,-0.529180,-0.324862,0.575518,0.949724,0.845962,-0.018861,0.106239,-0.528785,0
9101,-0.263207,-0.475399,-0.072423,-0.144602,0.106602,-0.173406,0.623819,-0.425356,-0.323442,-0.558172,-0.051851,-0.267821,-0.426834,-0.297904,1
9102,1.527308,-0.781075,0.686243,0.257113,0.189987,0.461266,0.215980,0.284833,0.914367,1.062664,0.787845,0.949175,0.681914,0.792356,1
9103,-0.635930,-0.082449,-0.960238,0.499210,-0.942313,-0.557317,-0.477340,-1.627344,-0.917533,-1.051265,-0.379704,-0.745717,-0.448512,-0.193321,1
9104,-0.189530,-0.020790,-0.029985,-0.270797,-0.307080,0.211684,-0.513283,-0.045564,0.081545,0.304223,1.234461,0.516327,0.599441,0.037450,1
9105,-0.435192,-0.402829,-0.674188,-0.581295,0.114591,0.058516,0.634191,0.047454,-0.101781,-0.382904,0.012359,-0.536204,-0.377650,-0.112403,0
9106,0.228046,-0.330485,-0.077109,-0.003996,0.316806,0.799116,-0.694535,0.008063,0.240223,0.745885,0.686237,0.172940,0.533842,0.024657,0
9107,0.287219,0.466517,-0.194587,-0.113998,-0.295713,-0.702421,0.640221,-0.501589,-0.448394,-0.372457,-0.671806,-0.420510,-0.070148,0.117894,0
9108,1.474411,2.217025,3.029481,2.771559,2.907819,3.380576,2.036828,3.085653,3.470418,3.182182,2.949653,3.283648,1.615886,1.903848,0
9109,0.046282,0.386618,-0.211792,-0.772710,-0.948491,-0.230663,-1.220040,-0.404887,-0.447469,-0.758670,-0.385927,-0.687832,-0.588424,-0.672650,0
9110,-0.552179,-0.315014,-0.041263,-0.754041,-1.167205,-1.075857,-1.501017,-1.184681,-0.539100,-1.455731,-0.486272,-0.467719,-0.650555,-0.627489,1
9111,-0.728029,-0.198234,0.003136,0.060223,-0.583384,0.172004,0.783791,0.496221,0.045862,-0.810161,-0.557879,-0.402323,-0.521186,-0.209476,0
9112,-0.260817,-0.054722,-0.528369,0.208766,-1.156852,-0.928040,-0.683633,-0.990417,-0.727350,-0.459734,-0.152990,-0.850363,-0.941114,-0.651181,1
9113,1.394797,-2.631960,-0.695404,-1.930758,-1.867132,-1.643403,0.793859,0.838120,1.677697,1.494039,3.927377,2.777822,5.254715,3.366075,1
9114,-0.018457,-0.043506,1.366366,0.763399,-0.017968,0.044396,0.076860,1.356281,1.214742,1.045725,0.546051,0.869782,0.542378,0.469138,1
9115,-0.016200,0.836215,0.718155,0.481621,0.526238,0.586890,0.057786,0.218295,0.046314,0.211105,-0.780531,-0.045293,0.107054,0.265242,0
9116,0.756192,-0.816397,0.599981,-0.195359,-0.145971,-0.457642,0.377958,-0.061672,0.297795,0.491791,-0.083741,0.544027,0.331350,0.546763,1
9117,-2.558731,0.262878,-1.793874,-0.926697,-0.325038,-0.162595,0.393970,-0.617839,-1.104684,-0.659318,-2.193392,-2.000060,-2.769366,-2.599658,1
9118,-1.128287,-0.817157,-0.474687,-1.039050,-0.990105,-0.370852,-0.986921,0.801837,-0.009233,-0.065953,-0.686056,0.125449,-0.149308,-0.320737,1
9119,0.987573,-0.069831,1.170234,0.922254,0.205315,-2.342479,1.568162,1.240724,1.107692,0.158073,0.574533,-0.023659,0.661555,0.570495,0
9120,-2.279882,-1.346684,-1.681818,-0.945736,-0.469357,-0.383188,0.622573,-0.599818,-0.700812,-1.001006,-1.288242,-1.682129,-2.032850,-2.332584,0
9121,-0.536411,0.707474,0.018099,0.480834,-1.066715,-2.280822,0.258514,-0.570890,-1.430398,-1.417734,-1.682292,-0.387450,-0.930403,-0.213623,0
9122,-0.312718,0.215317,0.459055,0.116522,0.164032,-1.144185,-1.765499,-1.922869,-1.376303,-0.637004,-0.034412,0.108719,0.206982,-0.561246,1
9123,-0.011395,-0.314184,-0.188943,0.230754,-0.299636,-0.165760,0.801322,-0.641269,-0.390813,0.746746,-0.297519,0.000773,-0.439408,-0.705254,1
9124,-0.355067,0.203691,0.637507,0.882708,0.587745,0.797028,0.749838,-0.433563,0.291149,0.623009,0.050708,-0.090570,-0.018558,-0.102562,1
9125,-0.569147,0.285348,-0.457116,0.521782,0.362286,-1.784582,0.849339,-0.382732,-0.726391,-0.284716,-0.631012,0.101333,-0.603965,-0.345118,0
